Country Group Name,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
World,"Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",U.S. cents,Units,28.67,16.89,8.41,8.47,5.20,4.05,6.05,6.76,10.19,12.81,12.51,8.98,9.07,10.02,12.11,13.28,11.96,11.40,8.92,6.27,8.08,8.23,6.24,6.93,7.55,10.07,14.79,9.96,12.45,18.15,20.89,26.24,21.38,17.71,17.13,13.22,18.14,15.84,12.25,12.35,12.88,17.86,18.58,17.52,16.74,16.48,16.48,16.48
World,"Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",U.S. cents,Units,30.03,19.73,19.92,22.04,21.74,20.35,20.95,21.83,22.12,22.81,23.25,21.55,21.30,21.61,22.03,23.06,22.36,21.93,22.06,21.14,19.40,21.34,20.94,21.50,20.57,21.07,22.12,20.76,21.32,24.34,31.05,37.57,28.90,21.22,24.86,24.83,27.63,27.91,25.34,26.12,26.96,33.65,35.86,35.88,35.50,35.50,35.50,35.50
World,"Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",U.S. dollars,Units,375.17,401.50,374.81,428.81,369.48,378.07,381.73,393.07,478.13,546.79,540.85,559.46,473.08,443.03,439.79,445.10,469.58,522.56,492.19,373.92,422.27,584.70,527.61,375.19,524.84,576.77,682.85,676.93,843.63,847.95,881.42,975.91,984.28,926.38,931.88,958.71,1002.43,1074.23,1147.75,1142.46,1217.20,1208.37,1438.71,1515.39,1515.39,1515.39,1515.39,1515.39
World,"Oranges, miscellaneous oranges French import price, US$ per metric tonne",U.S. dollars,Units,0.90,1.28,1.25,1.18,1.70,1.42,1.03,1.37,1.76,1.54,1.67,1.28,1.23,1.02,1.01,1.08,1.17,0.77,1.06,0.90,0.79,0.81,0.94,0.80,0.68,0.99,1.63,1.57,1.07,0.92,1.45,1.76,1.40,1.34,1.48,1.28,1.68,1.54,1.49,1.06,1.14,1.23,1.65,1.70,1.70,1.70,1.70,1.70
World,"Commodity Beverage Price Index includes Coffee, Tea, and Cocoa","Index, 2016=100",,114.30,87.76,89.49,97.44,111.17,99.27,116.18,82.74,80.94,66.04,55.49,51.52,43.91,49.08,89.62,93.00,72.42,87.70,79.38,62.57,48.33,38.61,45.19,48.44,49.49,61.85,69.17,80.24,97.73,91.92,105.90,130.90,106.79,92.29,111.31,103.04,100.00,96.21,87.33,82.36,84.38,103.31,120.35,117.16,114.79,114.26,114.26,114.26
World,Commodity Coffee Price Index includes Other Mild Arabicas and Robusta,"Index, 2016=100",,130.08,97.16,105.29,110.22,121.96,112.83,142.51,92.01,94.89,75.35,58.23,54.07,42.67,51.36,111.12,116.87,83.46,102.05,88.02,69.87,50.06,34.57,35.68,40.41,44.86,63.58,73.05,86.61,101.99,85.93,104.25,144.37,114.93,95.67,117.80,98.47,100.00,102.97,88.33,81.35,84.82,113.15,141.01,137.15,134.74,133.90,133.90,133.90
World,"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",U.S. cents,Units,154.20,128.09,139.72,131.69,144.17,145.56,192.74,112.29,135.10,106.96,89.15,85.03,61.74,71.12,147.35,150.83,121.97,188.93,135.47,103.88,87.20,62.28,61.46,64.17,80.48,114.85,114.41,123.61,139.71,143.76,196.05,271.11,186.44,139.48,200.36,159.90,163.84,150.76,132.72,130.56,150.83,204.69,263.02,246.75,238.87,236.10,236.10,236.10
World,"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",U.S. cents,Units,147.15,102.91,111.04,124.12,138.18,121.24,148.32,102.34,95.11,75.69,54.99,49.83,42.22,52.56,117.24,125.56,81.96,78.67,82.73,67.65,41.56,27.59,29.99,36.92,35.97,50.56,67.58,86.64,105.20,74.54,78.73,109.24,102.84,94.12,100.42,88.04,88.62,100.96,84.78,73.57,68.76,89.82,107.66,109.61,109.61,109.61,109.61,109.61
World,"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",U.S. dollars,Units,2603.42,2076.55,1741.82,2118.70,2395.72,2254.56,2068.31,1997.76,1583.75,1242.20,1268.00,1192.61,1099.42,1111.27,1395.68,1432.54,1455.25,1618.74,1676.00,1135.05,903.91,1088.38,1779.04,1752.50,1551.00,1538.14,1590.54,1954.39,2576.99,2890.88,3130.60,2978.49,2393.44,2439.09,3062.77,3135.17,2891.26,2029.34,2293.74,2340.82,2369.96,2425.52,2331.03,2287.38,2198.02,2198.02,2198.02,2198.02
World,"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",U.S. cents,Units,222.79,201.92,193.17,232.46,345.67,198.36,192.85,170.74,178.97,201.18,203.21,184.24,199.74,185.64,183.32,164.16,177.17,237.19,238.56,232.36,248.12,198.12,179.19,194.33,198.15,216.38,241.70,211.93,269.51,313.96,316.74,346.16,348.92,265.60,237.86,340.39,287.43,362.20,298.26,268.28,253.93,267.20,274.60,264.49,264.49,264.49,264.49,264.49
World,"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices","Index, 2016=100",,68.31,59.39,54.74,58.62,58.48,47.65,48.13,65.24,67.74,71.51,74.20,71.39,71.37,83.07,94.12,101.54,94.69,86.86,71.34,70.38,72.35,65.03,67.01,77.17,83.25,85.72,97.79,102.96,109.13,95.10,128.27,161.03,127.87,122.25,112.90,100.18,100.00,105.38,107.49,101.66,98.25,113.41,116.27,108.25,103.25,102.38,102.38,102.38
World,Commodity Timber Index includes Hardwood and Softwood Price Indices,"Index, 2016=100",,42.16,36.52,40.58,36.96,39.21,34.57,38.66,51.00,52.28,60.27,65.83,68.63,77.95,103.12,105.11,99.51,99.66,91.82,76.72,85.92,84.90,76.94,76.12,80.25,89.38,93.99,102.16,102.00,105.06,99.87,101.00,109.83,107.37,106.85,108.38,101.74,100.00,97.83,103.81,102.07,102.90,107.71,97.40,95.38,95.38,95.38,95.38,95.38
World,Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,"Index, 2016=100",,43.06,35.59,32.47,29.06,36.10,26.19,30.99,53.34,53.26,62.65,66.73,69.46,79.22,113.65,112.33,98.41,97.91,88.80,63.79,77.64,77.76,63.90,66.94,72.65,76.76,84.96,97.43,105.90,116.44,107.80,111.03,131.42,122.21,114.26,116.25,106.26,100.00,95.51,98.46,95.69,96.95,100.77,89.86,85.89,85.89,85.89,85.89,85.89
World,"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",U.S. dollars,Units,141.51,101.59,101.94,91.24,113.34,82.24,97.29,167.47,167.21,167.34,160.28,179.63,196.69,388.98,316.32,257.68,252.15,237.74,162.86,187.03,190.06,159.88,162.40,187.15,197.26,203.12,239.43,267.98,292.30,287.20,278.17,390.51,360.51,305.43,282.04,246.02,274.38,265.43,269.70,273.10,278.99,271.35,230.35,217.76,217.76,217.76,217.76,217.76
World,"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",U.S. dollars,Units,293.45,258.79,226.31,202.56,251.63,182.58,215.99,371.80,371.24,467.71,517.12,524.76,607.21,758.24,821.44,740.19,740.89,662.33,484.16,601.11,599.18,488.46,517.10,549.62,581.29,659.38,749.34,806.30,889.09,805.52,848.27,939.45,876.34,852.80,897.94,833.25,738.88,702.11,727.94,695.89,702.66,749.95,681.06,653.56,653.56,653.56,653.56,653.56
World,Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,"Index, 2016=100",,41.44,37.28,47.14,43.34,41.72,41.34,44.86,49.11,51.49,58.35,65.11,67.96,76.92,94.60,99.27,100.39,101.07,94.26,87.17,92.60,90.67,87.47,83.53,86.40,99.58,101.29,105.99,98.84,95.86,93.46,92.91,92.37,95.37,100.87,102.01,98.08,100.00,99.71,108.13,107.23,107.70,113.32,103.50,103.04,103.04,103.04,103.04,103.04
World,"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",U.S. dollars,Units,80.81,72.70,89.43,78.22,73.43,72.30,75.22,88.60,103.41,117.52,129.66,133.59,170.83,231.87,226.83,233.91,221.30,196.46,166.44,170.37,185.33,162.98,149.47,151.38,181.66,187.13,197.99,171.86,172.40,148.30,155.02,170.90,161.18,175.48,184.22,181.09,182.82,190.71,211.42,185.89,201.69,237.03,230.83,227.09,227.09,227.09,227.09,227.09
World,"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",U.S. dollars,Units,132.15,118.88,151.62,141.44,137.10,136.07,149.33,160.30,162.65,184.18,206.26,216.17,234.64,277.44,299.55,300.62,309.91,294.13,279.82,300.55,284.81,282.83,273.25,284.30,323.97,328.34,342.44,325.91,313.12,315.42,309.68,299.31,316.84,332.54,332.86,317.98,325.15,319.90,344.57,353.87,347.72,353.16,315.21,315.21,315.21,315.21,315.21,315.21
World,"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",U.S. cents,Units,93.73,83.97,72.51,84.10,80.94,59.92,47.94,74.77,63.52,75.95,82.56,76.91,57.93,58.02,79.72,98.30,80.54,79.23,65.53,53.13,59.05,48.00,46.26,63.45,62.01,55.17,58.05,63.28,71.40,62.75,103.54,154.98,89.24,90.40,83.10,70.42,74.21,83.60,91.38,77.88,71.94,101.19,140.02,120.72,100.51,97.02,97.02,97.02
World,Commodity Wool Index includes Coarse and Fine Wool Price Indices,"Index, 2016=100",,58.77,57.24,52.08,48.92,49.67,45.36,45.26,63.70,91.80,76.09,64.84,46.25,43.73,36.53,53.13,59.27,50.35,55.90,41.37,41.41,46.77,44.35,56.76,63.85,59.37,56.49,58.74,81.31,78.35,65.02,85.82,132.57,119.76,108.80,98.65,90.99,100.00,117.98,149.44,132.63,86.60,99.82,98.73,96.25,96.25,96.25,96.25,96.25
World,"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",U.S. cents,Units,719.14,737.60,689.50,650.03,673.00,596.41,560.48,858.87,1402.54,1115.68,972.69,669.48,600.08,463.26,745.33,775.31,651.59,759.84,552.81,619.25,733.54,623.44,644.41,700.10,716.18,676.92,715.93,972.88,967.95,778.28,1014.39,1637.63,1343.55,1198.13,1075.37,1007.98,1112.99,1434.28,1664.19,1427.54,976.10,1227.59,1196.71,1156.70,1156.70,1156.70,1156.70,1156.70
World,"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",U.S. cents,Units,538.43,490.40,429.42,401.21,395.32,377.71,408.41,511.02,585.78,528.27,430.14,329.10,341.20,319.73,399.59,497.14,428.88,442.79,336.39,276.47,280.98,332.43,565.65,658.99,553.20,530.61,540.58,764.87,709.21,611.36,818.85,1200.16,1208.31,1118.40,1023.96,929.87,1017.14,1089.21,1519.18,1393.37,869.62,908.67,914.86,900.97,900.97,900.97,900.97,900.97
World,"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",U.S. cents,Units,64.62,50.93,38.90,48.27,43.44,34.42,36.58,44.66,53.75,43.99,39.22,37.46,39.08,37.71,51.07,71.68,63.59,46.16,32.74,28.83,30.30,26.09,34.70,48.65,58.12,67.49,94.28,102.60,117.41,87.16,165.72,218.52,153.19,126.76,88.75,70.73,74.48,90.79,70.41,74.84,79.90,94.52,84.98,76.53,76.53,76.53,76.53,76.53
World,"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",U.S. cents,Units,45.92,41.72,38.56,45.13,58.87,51.18,63.96,79.84,87.65,90.02,92.23,79.45,77.23,80.67,87.91,90.65,86.28,86.19,75.99,61.66,65.57,70.68,66.83,69.04,67.98,64.94,68.73,72.75,65.07,40.79,69.47,81.48,81.64,96.34,106.57,87.89,73.28,69.20,59.95,40.81,33.57,47.42,57.17,56.47,56.47,56.47,56.47,56.47
World,"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices","Index, 2016=100",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47.88,40.45,47.18,57.52,50.94,50.91,41.04,41.39,47.93,41.79,41.33,48.38,67.23,82.84,130.10,160.67,144.28,121.44,185.84,209.36,172.10,165.42,145.27,105.60,100.00,122.19,130.29,135.32,140.01,205.41,194.16,170.84,170.51,170.32,170.58,171.11
World,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",U.S. dollars,Units,2185.15,1742.75,1481.69,1592.47,1376.97,1417.24,1369.80,1781.15,2599.80,2847.21,2661.34,2338.50,2284.81,1914.96,2305.53,2932.04,2293.39,2275.19,1653.71,1572.53,1814.52,1580.17,1560.29,1779.36,2863.47,3676.50,6731.35,7131.63,6963.48,5164.16,7538.36,8823.45,7958.93,7331.49,6863.40,5510.46,4867.90,6169.94,6529.80,6010.15,6174.56,9317.41,8815.03,7913.98,7897.38,7880.59,7879.26,7911.01
World,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",U.S. dollars,Units,1774.91,1262.73,991.57,1438.44,1251.61,1040.73,1149.71,1565.10,2546.52,1950.71,1639.50,1304.02,1256.28,1139.93,1475.63,1805.02,1506.79,1599.29,1357.57,1359.99,1551.50,1446.75,1351.06,1432.82,1718.50,1900.51,2573.06,2639.86,2577.92,1668.49,2172.99,2400.64,2022.80,1846.68,1867.42,1664.68,1604.18,1967.66,2108.47,1794.49,1704.10,2472.95,2742.48,2438.08,2481.11,2530.98,2585.48,2616.61
World,"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",U.S. dollars,Units,12.15,12.15,14.05,12.54,11.31,11.49,11.36,10.94,10.51,12.03,14.05,15.03,14.31,12.58,11.45,12.27,12.97,13.04,13.41,11.93,12.45,12.99,12.68,13.82,16.39,28.11,33.45,36.63,61.57,79.99,146.72,167.79,128.53,135.36,97.39,56.14,58.57,71.13,70.14,93.62,108.07,158.16,121.05,101.55,101.55,101.55,101.55,101.55
World,"Tin, standard grade, LME spot price, US$ per metric tonne",U.S. dollars,Units,16777.73,14168.91,12829.79,12987.60,12230.31,11539.04,6161.37,6689.83,7051.63,8534.43,6085.38,5595.96,6104.09,5167.55,5459.98,6197.36,6158.88,5640.48,5536.23,5391.39,5435.90,4489.44,4061.00,4889.59,8480.94,7385.25,8754.90,14495.44,18466.64,13599.29,20367.25,26051.45,21109.36,22281.58,21898.87,16066.63,17933.76,20061.17,20145.21,18661.16,17125.46,32387.29,32476.52,23782.92,23350.00,23350.00,23350.00,23350.00
World,"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",U.S. dollars,Units,6518.67,5953.10,4837.50,4672.75,4752.24,4899.03,3888.77,4872.21,13778.14,13313.04,8864.00,8163.22,7015.48,5308.17,6331.93,8223.56,7504.09,6924.72,4623.59,6002.51,8630.52,5969.63,6783.31,9630.24,13821.01,14777.82,24125.61,37135.84,21141.47,14666.74,21810.00,22909.14,17541.74,15029.99,16893.38,11862.64,9595.18,10409.64,13114.06,13913.91,13790.43,18467.05,24901.35,22103.92,22411.25,22676.50,22960.92,23142.25
World,"Zinc, high grade 98% pure, US$ per metric tonne",U.S. dollars,Units,760.96,845.84,744.79,764.45,921.90,783.38,753.98,798.07,1240.28,1656.22,1517.92,1121.36,1241.83,963.96,998.22,1031.09,1024.98,1314.90,1024.29,1075.80,1127.70,886.82,778.90,827.95,1048.03,1380.52,3266.18,3249.73,1884.83,1658.39,2160.35,2195.53,1950.02,1910.17,2160.97,1931.68,2089.98,2890.87,2922.38,2550.41,2266.77,3002.85,3649.15,3269.42,2970.42,2704.50,2552.25,2528.50
World,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",U.S. dollars,Units,905.36,725.87,545.83,425.31,441.95,390.68,405.65,596.35,655.51,672.64,809.50,557.80,543.51,407.34,548.72,629.29,774.13,623.06,526.92,501.76,454.17,476.36,452.25,514.19,881.94,974.37,1288.42,2579.12,2093.32,1719.05,2148.18,2400.71,2063.56,2139.75,2095.46,1787.82,1866.65,2314.67,2240.44,1996.51,1824.93,2200.43,2180.88,2105.08,2078.50,2054.08,2040.00,2036.25
World,"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",U.S. dollars,Units,31.79,24.19,19.90,22.98,17.27,14.35,17.01,16.82,14.71,10.06,9.74,8.45,8.56,10.08,9.42,11.67,15.60,12.10,10.39,10.02,8.29,8.62,9.83,11.24,18.05,27.93,47.69,99.24,64.18,46.67,45.96,56.24,48.90,38.58,33.49,36.82,26.49,22.09,24.54,25.91,29.43,32.86,44.16,48.78,48.78,48.78,48.78,48.78
Advanced economies,"Gross domestic product, constant prices",Percent change,,1.33,2.01,0.23,3.19,4.86,3.72,3.29,3.82,4.78,3.97,3.06,1.59,2.24,1.33,3.34,2.92,3.05,3.52,2.80,3.61,4.10,1.53,1.66,2.03,3.27,2.81,3.06,2.73,0.32,-3.34,3.16,1.76,1.21,1.40,2.00,2.31,1.79,2.47,2.28,1.74,-4.40,5.20,2.43,1.11,1.60,1.89,1.86,1.65
Advanced economies,"Gross domestic product, current prices",U.S. dollars,Billions,8481.75,8616.96,8556.58,8902.99,9311.17,9804.76,11974.09,13924.45,15733.16,16411.92,18421.72,19676.08,21166.57,21323.63,22887.58,25339.79,25515.88,25016.47,25106.38,26438.37,26896.84,26620.37,27772.67,31152.85,34556.48,36358.47,38233.51,41767.23,44116.42,41619.13,43463.84,46670.45,46507.23,46919.86,48001.39,45416.87,46639.12,48645.94,51493.32,51984.19,50784.11,56150.14,57328.82,59551.97,62120.66,64789.21,67577.33,70302.37
Advanced economies,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,8412.10,9389.50,9987.87,10705.69,11624.88,12436.82,13101.90,13933.18,15110.69,16324.40,17446.37,18311.60,19182.38,19944.57,21044.71,22279.27,23373.65,24607.77,25565.26,26846.91,28578.37,29680.23,30633.72,31865.69,33783.61,35816.96,38043.27,40127.84,41021.74,39888.72,41624.62,43221.81,44539.22,46343.13,47852.05,49425.65,51289.57,53605.35,56129.89,58123.77,56159.90,61514.18,67473.47,70634.00,73257.66,76025.95,78914.80,81769.63
Advanced economies,"Gross domestic product, deflator","Index, 2000=100",,42.80,47.00,50.82,53.96,57.19,60.03,62.29,64.20,66.65,69.56,72.67,76.55,78.94,81.11,82.92,84.87,86.54,87.89,89.05,89.85,91.34,93.07,94.47,96.03,97.94,100.00,102.12,104.46,106.46,107.18,108.14,109.61,110.99,112.46,114.08,115.52,116.64,118.36,120.42,122.23,124.03,127.65,134.69,139.71,142.79,145.35,147.91,150.53
Advanced economies,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,26565.80,26867.16,26732.56,27394.62,28532.58,29411.79,30191.55,31140.11,32404.54,33446.36,34167.94,34381.41,34747.31,34742.53,35645.38,36184.95,37031.61,38086.77,38907.53,40055.50,41424.80,41809.08,42218.85,42793.63,43909.51,44844.16,45918.56,46845.88,46670.91,44821.15,45963.16,46501.48,46809.62,47239.22,47952.98,48789.21,49403.67,50408.99,51341.46,52022.53,49472.52,51986.47,53113.45,53566.62,54290.80,55191.42,56099.04,56908.50
Advanced economies,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,10226.31,11327.44,11968.70,12751.37,13768.82,14647.26,15342.04,16221.57,17480.28,18751.89,19874.27,20675.60,21374.90,21890.78,22942.14,23771.86,24782.70,25930.61,26779.45,27957.62,29569.19,30508.69,31291.45,32351.48,34094.40,35919.87,37912.88,39724.01,40333.15,38991.59,40480.92,41805.87,42878.16,44421.35,45653.24,46917.10,48434.43,50408.99,52567.92,54218.14,52181.85,57111.98,62498.59,65277.63,67548.35,69945.11,72448.84,74916.38
Advanced economies,Output gap,Percent of potential GDP,,-1.25,-1.44,-3.68,-3.27,-1.54,-1.02,-1.19,-0.79,0.45,1.20,1.12,-0.10,-0.50,-1.73,-1.04,-0.78,-0.61,-0.06,-0.25,0.30,1.38,0.10,-0.87,-1.37,-0.64,-0.23,0.58,1.26,-0.17,-4.96,-3.46,-3.18,-3.34,-3.20,-2.61,-1.92,-1.59,-0.66,-0.02,0.16,-3.48,-0.69,-0.18,-0.71,n/a,n/a,n/a,n/a
Advanced economies,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,62.78,62.89,62.78,63.22,63.45,63.52,63.39,63.39,63.52,63.69,63.08,62.51,57.66,57.45,57.64,57.66,57.21,56.91,56.91,56.97,56.59,56.13,55.48,54.39,53.34,52.34,51.23,49.92,48.62,47.16,46.17,45.16,44.23,43.87,43.66,44.19,44.15,43.81,43.27,42.85,42.25,41.96,41.79,41.17,40.55,39.99,39.43,38.83
Advanced economies,Investment,Percent of GDP,,26.47,25.80,24.14,23.89,25.18,24.71,24.73,25.21,26.03,26.33,25.96,24.94,24.23,23.65,24.01,24.25,24.14,24.07,23.84,24.00,24.44,23.26,22.45,22.37,22.86,23.34,23.73,23.71,23.07,20.10,20.87,21.45,21.41,21.31,21.64,21.83,21.65,22.08,22.38,22.65,22.35,22.66,22.98,22.64,22.57,22.58,22.59,22.57
Advanced economies,Gross national savings,Percent of GDP,,23.49,23.47,22.35,21.63,22.95,22.48,22.65,23.09,24.34,24.26,23.61,23.35,22.62,22.37,22.66,23.16,24.00,24.35,24.16,23.77,23.86,22.80,21.88,21.65,22.29,22.42,23.09,22.72,21.29,19.45,20.73,21.39,21.89,22.01,22.63,22.95,22.63,23.34,23.39,23.45,23.13,24.29,23.77,23.70,23.90,24.04,24.06,24.01
Advanced economies,"Inflation, average consumer prices",Percent change,,13.60,11.08,8.31,5.97,6.38,5.39,2.87,3.16,3.54,4.73,4.92,4.72,3.53,3.18,2.65,2.62,2.48,2.09,1.56,1.39,2.24,2.19,1.52,1.84,2.02,2.32,2.35,2.18,3.44,0.17,1.53,2.70,1.99,1.37,1.38,0.31,0.75,1.71,1.96,1.40,0.68,3.11,7.22,4.38,2.38,1.98,1.88,1.87
Advanced economies,"Inflation, end of period consumer prices",Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.87,5.91,4.06,2.96,2.98,2.59,2.49,2.47,1.89,1.31,1.80,2.42,1.42,2.10,1.58,2.37,2.42,1.89,3.13,1.53,1.17,1.88,2.64,1.75,1.25,0.68,0.51,1.49,1.69,1.62,1.53,0.52,5.23,7.04,3.20,2.12,1.92,1.86,1.83
Advanced economies,Volume of imports of goods and services,Percent change,,-0.94,-0.02,-0.38,3.15,11.40,4.03,7.61,7.92,9.41,8.57,5.99,3.44,4.77,0.95,11.27,9.39,6.94,9.42,6.08,8.03,12.18,0.01,3.00,4.46,9.22,6.74,7.92,5.37,0.38,-11.33,11.59,5.38,1.67,2.41,3.96,4.75,2.50,4.80,3.81,2.07,-8.42,9.53,6.04,2.00,2.77,2.99,3.00,2.90
Advanced economies,Volume of imports of goods,Percent change,,-1.04,-1.02,-0.26,4.09,12.12,4.73,8.34,7.56,9.76,7.92,5.31,4.13,6.19,1.60,11.43,10.13,6.82,10.15,5.95,8.48,12.84,-0.85,3.27,5.33,9.67,7.11,8.34,4.99,0.03,-12.97,13.23,6.00,1.16,2.36,3.38,3.72,2.17,4.80,3.76,0.56,-5.78,10.85,5.31,1.47,2.42,2.87,2.90,2.76
Advanced economies,Volume of exports of goods and services,Percent change,,6.06,4.92,-0.94,2.45,9.84,4.31,3.83,5.97,8.75,7.88,7.09,5.95,5.28,2.90,8.83,9.31,6.29,10.77,4.14,5.64,12.05,-0.24,2.71,3.26,9.60,6.29,8.96,6.82,1.92,-10.93,12.16,6.27,2.87,2.99,3.75,3.68,2.03,5.06,3.57,1.21,-8.99,8.68,4.24,2.48,3.37,3.37,3.11,2.87
Advanced economies,Volume of exports of goods,Percent change,,6.51,4.90,-1.06,3.27,10.48,4.67,3.66,6.13,9.12,7.51,6.15,6.55,6.01,3.19,9.65,10.13,5.87,11.69,3.52,5.64,12.69,-0.69,2.67,3.74,9.61,6.40,9.13,6.14,1.47,-12.92,14.42,6.49,2.48,2.52,3.03,3.00,1.66,5.12,3.04,0.34,-6.42,9.72,2.43,1.65,2.99,3.23,3.03,2.80
